word,url
biological psychology,https://www.youtube.com/watch?v=3DwrW3rzAHI
stereotype,https://www.youtube.com/watch?v=E9VFBkIgAvE
majority and opposition,https://www.youtube.com/watch?v=NG_IZIWREa4
marginalization,https://www.youtube.com/watch?v=Jzc_5m2Wjkw
Members of Legislative Assembly MLA,https://www.youtube.com/watch?v=oEHvYYOYUIo
Members of Parliament MP,https://www.youtube.com/watch?v=OIjA2OBHcyA
militarize,https://www.youtube.com/watch?v=vyj_wPH6WA0
polarization,https://www.youtube.com/watch?v=YkqezKintw0
polity,https://www.youtube.com/watch?v=5dk3aeGPvbA
Republic,https://www.youtube.com/watch?v=pD-608y87iE
Scheduled Caste,https://www.youtube.com/watch?v=-nTSzPyenzU
Scheduled Tribes,https://www.youtube.com/watch?v=j0C-7-5dLXo
separation of power,https://www.youtube.com/watch?v=Euln0DcvUHk
Sovereignty,https://www.youtube.com/watch?v=n13Zeotbe_4
Ambassador,https://www.youtube.com/watch?v=xEe6CBnF5YU
ballot,https://www.youtube.com/watch?v=XVCZUjHcL5I
coalition government,https://www.youtube.com/watch?v=YrtWjQfXm8A
constituency,https://www.youtube.com/watch?v=hlYfNqr74UY
freedom to interpret,https://www.youtube.com/watch?v=J_P2_As_Ijw
federalism,https://www.youtube.com/watch?v=jOUszIWFVX0
fundamental duties,https://www.youtube.com/watch?v=Bmw5icj_1EU
globalisation,https://www.youtube.com/watch?v=O2YIAjJFSmc
Democracy,https://www.youtube.com/watch?v=tv6eZ0iAxOo
square root,https://www.youtube.com/watch?v=Ify72C891ew
supplementary angles,https://www.youtube.com/watch?v=Z9MVnQn-WfM
Variables and Constants,https://www.youtube.com/watch?v=uxGVpSMhJz4
mean,https://www.youtube.com/watch?v=WRstmVzZxRg
median,https://www.youtube.com/watch?v=S2Dklpvhc0U
parallel lines,https://www.youtube.com/watch?v=mBXnvEErGOk
pi,https://www.youtube.com/watch?v=xiJY1scXd8U
proper fraction and improper fraction,https://www.youtube.com/watch?v=yHunn0_WEYI
rational and irrational numbers,https://www.youtube.com/watch?v=R5T9k5Yr_rA
reciprocal,https://www.youtube.com/watch?v=cO9HNA0gsRI
trapezoid,https://www.youtube.com/watch?v=7wJcjRmW-8w
complementary angles,https://www.youtube.com/watch?v=sOQpB5pBMwo
diagonal,https://www.youtube.com/watch?v=tFuCsRobELA
diameter and radius,https://www.youtube.com/watch?v=EhxlYETCzWY
Interest,https://www.youtube.com/watch?v=gziqE0P3uj8
lowest common multiple,https://www.youtube.com/watch?v=Mg6zdGxIENc
adjacent sides,https://www.youtube.com/watch?v=7xyUM4LZNzs
axes,https://www.youtube.com/watch?v=ZZ8IPbjF9N4
base and height,https://www.youtube.com/watch?v=EiLwqYyssbU
cube and cube root,https://www.youtube.com/watch?v=zgsHUac58Vo
onomatopoeia,https://www.youtube.com/watch?v=VBkYGuJcmFA
semantics,https://www.youtube.com/watch?v=5o_NelziPy8
semantics sign,https://www.youtube.com/watch?v=tAiVnj7OBvE
phonology sign,https://www.youtube.com/watch?v=D1CZxT-yXzM
simile,https://www.youtube.com/watch?v=r1bPC4EMxg8
sociolinguistics,https://www.youtube.com/watch?v=yx66mziYh4k
sociolinguistics sign,https://www.youtube.com/watch?v=4D_HzUHiepQ
simple sentence,https://www.youtube.com/watch?v=gLQ2juUlkwk
subject and object,https://www.youtube.com/watch?v=VUuJnbIqKXA
syntax sign,https://www.youtube.com/watch?v=4hbnF-yOHrc
syntax,https://www.youtube.com/watch?v=1kqix2bP_Vw
travelogue,https://www.youtube.com/watch?v=_axgB1JE_Ws
verbs sign,https://www.youtube.com/watch?v=ls73lvLZ_04
phonetics,https://www.youtube.com/watch?v=useOJfb6d4M
complex sentence,https://www.youtube.com/watch?v=H4RmfxobQvY
drama,https://www.youtube.com/watch?v=sNnEGGyj9XY
compound sentence 1,https://www.youtube.com/watch?v=L-WTBqYRD_I
compound language,https://www.youtube.com/watch?v=LkX1JCPI92s
essay,https://www.youtube.com/watch?v=1CYQC8PXCRk
morphology sign,https://www.youtube.com/watch?v=8uWVH5dJ5Xg
metaphor,https://www.youtube.com/watch?v=qWcQkKcpeOI
incorporationlinguistics,https://www.youtube.com/watch?v=I0ZSnqjp7N0
idioms,https://www.youtube.com/watch?v=bK3Lw18T9sA
fiction,https://www.youtube.com/watch?v=HA7tXBJ7VPs
fables,https://www.youtube.com/watch?v=SX4Paailcgg
morphology,https://www.youtube.com/watch?v=Y_PB0ascu34
neurolinguistics,https://www.youtube.com/watch?v=KkEyrceS44E
noun,https://www.youtube.com/watch?v=Wm7xh8gt2Z4
Non fiction,https://www.youtube.com/watch?v=A_KjN5KjLo4
adjective sign,https://www.youtube.com/watch?v=qcOzotb6YCE
adverb,https://www.youtube.com/watch?v=yKSY7-gSJLA
autobiography,https://www.youtube.com/watch?v=ZA69lpTdqiI
biography,https://www.youtube.com/watch?v=FgSSy-mvS7E
adjective,https://www.youtube.com/watch?v=Qgz6QhmTASU
Social Reform,https://www.youtube.com/watch?v=rC_0jQA1hEQ
slave,https://www.youtube.com/watch?v=r0TFVeGWdlQ
Simon commission,https://www.youtube.com/watch?v=ovuirhwt0lk
shruti and smriti 1,https://www.youtube.com/watch?v=DF3pkKbh30I
scribe,https://www.youtube.com/watch?v=QWidax_jsj4
Rowlatt Act,https://www.youtube.com/watch?v=xOvuDw1Qqrw
sphinx,https://www.youtube.com/watch?v=3rLgC6bo-Hg
Sufism,https://www.youtube.com/watch?v=bWkDLyZr7VA
Swadeshi Movement,https://www.youtube.com/watch?v=FH4CZoxrQHA
The Great Bath,https://www.youtube.com/watch?v=VEsbD7WvXoY
timeline,https://www.youtube.com/watch?v=z1-LDDtvdV8
tyranny,https://www.youtube.com/watch?v=H2iJr_GSkVs
varna and caste,https://www.youtube.com/watch?v=2-YgqW1HUQE
Nazism,https://www.youtube.com/watch?v=XpIy1dPjqas
non cooperation movement,https://www.youtube.com/watch?v=Icdj2hbnMUY
Purna swaraj,https://www.youtube.com/watch?v=X9umRNPz5n4
pharaoh,https://www.youtube.com/watch?v=M7MBpS5R14U
patriliny and matriliny,https://www.youtube.com/watch?v=gEKpcn2YCRY
Patriarchal,https://www.youtube.com/watch?v=w2BcaAUZvgY
genocide and Holocaust,https://www.youtube.com/watch?v=8BLP8vQd3Ls
ghettoisation,https://www.youtube.com/watch?v=TcsT3STaSDg
gotras,https://www.youtube.com/watch?v=F7UKTzkORh8
Heiroglyphs,https://www.youtube.com/watch?v=dKuqBTHDR7E
land records,https://www.youtube.com/watch?v=vV7nVjm525Q
"kornish, sajda and chahar taslim",https://www.youtube.com/watch?v=98dzSM-mjaU
Jataka katha and Panchtantra,https://www.youtube.com/watch?v=fc_mAuihu0M
Indus Valley civilization,https://www.youtube.com/watch?v=3-QEPVAkb1M
Manuscript,https://www.youtube.com/watch?v=7TMEVUeYrsU
Matriarchal,https://www.youtube.com/watch?v=pE7RG4eJE1I
Monarchy,https://www.youtube.com/watch?v=titP98a8RUA
Indian National Movement,https://www.youtube.com/watch?v=mFLftFubTH0
Muslim League,https://www.youtube.com/watch?v=pt7Ve4_a7HU
mummification,https://www.youtube.com/watch?v=kIozQzf1w9E
endogamy and exogamy,https://www.youtube.com/watch?v=zL3yYZ5jmJ0
Egyptian civilization,https://www.youtube.com/watch?v=7sDIq1C3jm8
evolution,https://www.youtube.com/watch?v=qLrzSJ1mfy4
Fascism,https://www.youtube.com/watch?v=C22z6DXRAEU
farman,https://www.youtube.com/watch?v=lVq5asTrcKw
cave paintings,https://www.youtube.com/watch?v=QoEijUUYS88
Civil Rights Movement,https://www.youtube.com/watch?v=renc42Ql-UY
Civil Disobedience movement,https://www.youtube.com/watch?v=DfdKf2s56HY
cold war,https://www.youtube.com/watch?v=kl7QrH3EXx0
colonialism,https://www.youtube.com/watch?v=F9imo7-SjVU
Cuneiform,https://www.youtube.com/watch?v=yc7hmOLQDLw
devdasi,https://www.youtube.com/watch?v=Om16s7qucZk
Divide and Rule,https://www.youtube.com/watch?v=l-W2HoWlwpI
Doctrine of Lapse,https://www.youtube.com/watch?v=86lRkNudywQ
Cripps Mission,https://www.youtube.com/watch?v=DUlb31Lanto
Carnetic wars,https://www.youtube.com/watch?v=dkji7yoPQmo
communism,https://www.youtube.com/watch?v=F5EwINUP1VE
abolition,https://www.youtube.com/watch?v=loKxG4ZHjxc
accession,https://www.youtube.com/watch?v=k1KPcL2WIHE
Ahimsa,https://www.youtube.com/watch?v=ybdr-Gxb6nI
ancestral,https://www.youtube.com/watch?v=fFE2I5jA0II
Apartheid,https://www.youtube.com/watch?v=NHZ1-GX75YU
artifact,https://www.youtube.com/watch?v=CMAmw7yxp3g
aristocracy,https://www.youtube.com/watch?v=50QIi_dh4wE
Battle of plassey,https://www.youtube.com/watch?v=iJ2KfN0d_i8
Before Christ and Anno Domoni,https://www.youtube.com/watch?v=nycNBo4wqK4
transhumance,https://www.youtube.com/watch?v=dYwR4h7vbVo
tou pigs,https://www.youtube.com/watch?v=02f4qtRG4Ik
topography,https://www.youtube.com/watch?v=E47a0r8PVeU
"tide, high tide and low tide",https://www.youtube.com/watch?v=HXTTav14MDc
umiak,https://www.youtube.com/watch?v=HOjsx2EJCAk
typhoon,https://www.youtube.com/watch?v=ayQbY93e6tk
tundra region,https://www.youtube.com/watch?v=JeIs1ejl6Pg
tsunami,https://www.youtube.com/watch?v=6onO4seqIKM
tributaries,https://www.youtube.com/watch?v=46BHIH91qMQ
weathering,https://www.youtube.com/watch?v=bm419IrXEv4
waterfall,https://www.youtube.com/watch?v=XPhCbGcpO1A
Wadis,https://www.youtube.com/watch?v=oNP_t5mUds8
vegetation map,https://www.youtube.com/watch?v=s3lsV99nMQk
winds,https://www.youtube.com/watch?v=X9lvvvuPGYQ
quarrying and quarry,https://www.youtube.com/watch?v=L2soZXl-MF8
ranch and rancher,https://www.youtube.com/watch?v=vkzNw4YmMwc
Richter Scale,https://www.youtube.com/watch?v=s4QkVtZZWJ4
"sea cave, sea arch, stack and sea cliff",https://www.youtube.com/watch?v=YcfvxxVHApc
seasons,https://www.youtube.com/watch?v=3S5wf-slrto
shelter belts,https://www.youtube.com/watch?v=uMdRNPFGTuc
subcontinent,https://www.youtube.com/watch?v=_a6A8wCA-34
spring tides,https://www.youtube.com/watch?v=uhHYMTmda4I
Symbols,https://www.youtube.com/watch?v=ZeKi96vwdB8
terrace farming,https://www.youtube.com/watch?v=al20ivhi7ew
temperate grassland,https://www.youtube.com/watch?v=G0yUK3jwzZg
terrarium,https://www.youtube.com/watch?v=FJhCgai8nWw
terrestrial,https://www.youtube.com/watch?v=fkCLipRkF1U
soil erosion,https://www.youtube.com/watch?v=Cx2BKrJ9QHk
land breeze and sea breeze,https://www.youtube.com/watch?v=Pk9pe71NmP0
levees,https://www.youtube.com/watch?v=Ygx1wSuzu2A
Pygmies,https://www.youtube.com/watch?v=-dZ09e6ITDk
plate tectonics,https://www.youtube.com/watch?v=EsQ4VRJlA8U
"Permanent winds, seasonal winds and local winds",https://www.youtube.com/watch?v=90ycGDZIBt0
peninsula,https://www.youtube.com/watch?v=p7ch8kZ7xs4
nomadic herding,https://www.youtube.com/watch?v=hW4CVqNaVXs
"mushroom rocks, loess and sand dunes",https://www.youtube.com/watch?v=yKFawIiMh9E
mountain range,https://www.youtube.com/watch?v=JuybbDzVGW4
monsoon,https://www.youtube.com/watch?v=BrXGafY2s7g
meander and ox bow lake,https://www.youtube.com/watch?v=gDXEFtJWCXY
landslide,https://www.youtube.com/watch?v=-vKdawBh2hI
geosyncline,https://www.youtube.com/watch?v=Tl0zGtcA70E
famine,https://www.youtube.com/watch?v=RnkB212LMKg
Ethnic Groups,https://www.youtube.com/watch?v=mIMCUJBhnPI
Eskimos or Inuit,https://www.youtube.com/watch?v=6h15Op46MQ0
glacial moraines,https://www.youtube.com/watch?v=QpgVQvn7i6s
green revolution,https://www.youtube.com/watch?v=zWnEKm4IkUk
grasslands,https://www.youtube.com/watch?v=DLQ2AxCeD7A
globe and map,https://www.youtube.com/watch?v=HSHZB2zzryA
kharif and rabi crops,https://www.youtube.com/watch?v=o8JLl28RbLU
inter cropping,https://www.youtube.com/watch?v=7I4J-x7Gzmw
huskies,https://www.youtube.com/watch?v=EkS5LkDe2-A
habitat,https://www.youtube.com/watch?v=BiyS8zVo_gs
depression geology,https://www.youtube.com/watch?v=7s8P3Y2A5jk
crop rotation,https://www.youtube.com/watch?v=wSxuX_frW3k
cowboy,https://www.youtube.com/watch?v=dM_Ux_3hrHE
coniferous forest,https://www.youtube.com/watch?v=-xQuVCg2nXU
confluence,https://www.youtube.com/watch?v=Z33yF0IcoEc
cold desert,https://www.youtube.com/watch?v=0x58R8_t_lg
coastal plain,https://www.youtube.com/watch?v=4PyLOQZJIvw
climate map,https://www.youtube.com/watch?v=bnQ2yQ51F5U
asteroids,https://www.youtube.com/watch?v=O6OVOPooW6U
Arctic tern,https://www.youtube.com/watch?v=kQxfiEXuHm4
Arctic circle and Antarctic circle,https://www.youtube.com/watch?v=Vpp-XnI-or8
archipelago,https://www.youtube.com/watch?v=VvCkcEev-lo
angle of declination,https://www.youtube.com/watch?v=_YN8euYj3L8
accessibility geography,https://www.youtube.com/watch?v=hrbDhMZJK2Y
depression meteorology,https://www.youtube.com/watch?v=yTWxKnovea8
telegram,https://www.youtube.com/watch?v=8iiYLBEaaeA
Teenage,https://www.youtube.com/watch?v=bW8jDHyFWU4
sprinkler system,https://www.youtube.com/watch?v=nJMuhm2mOA8
sericulture,https://www.youtube.com/watch?v=kbnwNcNVkeM
total communication,https://www.youtube.com/watch?v=uTF26WL5_4I
Toddler age,https://www.youtube.com/watch?v=6v9G5TfuZVc
terracotta,https://www.youtube.com/watch?v=4hH8V6jgPE0
Urbanization,https://www.youtube.com/watch?v=JKcSzceSYfY
weeds,https://www.youtube.com/watch?v=PIma4hiMPI0
pisciculture,https://www.youtube.com/watch?v=g759sOtxO7Y
private transport,https://www.youtube.com/watch?v=35ISM8mih9k
Private Health Services,https://www.youtube.com/watch?v=7rDDMLM9lt8
rainwater harvesting,https://www.youtube.com/watch?v=2AvhiRO8YcE
rain forest,https://www.youtube.com/watch?v=D945jBD5nto
publish sign,https://www.youtube.com/watch?v=YF5SBpb77aw
publish explaination,https://www.youtube.com/watch?v=ccjPI3rrgFA
public transport,https://www.youtube.com/watch?v=PTRKcoX_N4I
public protest sign,https://www.youtube.com/watch?v=O1w1Slb52TY
public protest explaination,https://www.youtube.com/watch?v=k4DJ-NyzryE
Runway 1,https://www.youtube.com/watch?v=7eweVIuaKLw
runway modelling,https://www.youtube.com/watch?v=Db8e9hjw2As
Roman Numbers,https://www.youtube.com/watch?v=ESCy3p5iOZQ
rock dam,https://www.youtube.com/watch?v=Ps7CaOQsHFQ
Refugee,https://www.youtube.com/watch?v=4UH8Dr9gql0
nausea and vomiting,https://www.youtube.com/watch?v=Gknf3MROdyw
natural disasters,https://www.youtube.com/watch?v=8huU3-87Dzc
Nuclear Family sign,https://www.youtube.com/watch?v=MvWHKPWHQc0
Nuclear family,https://www.youtube.com/watch?v=1fclZbHqqt4
Net Domestic Product NDP,https://www.youtube.com/watch?v=x91uBXsvGkY
consumer and product,https://www.youtube.com/watch?v=IRR4VEo1YTc
dairy products sign,https://www.youtube.com/watch?v=a-Wqy8ybnzM
means of production,https://www.youtube.com/watch?v=Cx3UsHU2cEo
dairy products,https://www.youtube.com/watch?v=gkSKahmvMmg
demand and supply,https://www.youtube.com/watch?v=NBmxsTfON0I
mode,https://www.youtube.com/watch?v=4Mw-Z89GPSg
ability to pay principle,https://www.youtube.com/watch?v=GYAnF-rsCxc
aggregate saving,https://www.youtube.com/watch?v=T533UdNDrYk
aggregate demand,https://www.youtube.com/watch?v=hYtlF_alkZE
affluenza,https://www.youtube.com/watch?v=miUHtqHsu7Y
aerosols,https://www.youtube.com/watch?v=DWpLY0_HdJo
advertising campaign,https://www.youtube.com/watch?v=oEthGHgC7ds
adventurers,https://www.youtube.com/watch?v=I_Q4gjXjUiU
adventure toursim,https://www.youtube.com/watch?v=jn-fuvpE5Vo
advance,https://www.youtube.com/watch?v=bFCFx-vAUSk
Adult Education Centre AEC,https://www.youtube.com/watch?v=WE5-m-xEp-0
adjectives,https://www.youtube.com/watch?v=FzTKdWtnn-4
adjacent angles,https://www.youtube.com/watch?v=sDP_2ANFe5A
adaptive radiation,https://www.youtube.com/watch?v=0R_SNzO-vYk
adaptive expectations theory,https://www.youtube.com/watch?v=G6kz8_a1R3M
ad valorem taxes,https://www.youtube.com/watch?v=RhjgVqpdN_Q
active tourism,https://www.youtube.com/watch?v=Hahn4Y-LLRk
action research,https://www.youtube.com/watch?v=2HqgXgbKtlM
acronym,https://www.youtube.com/watch?v=OUtvcZ75JQU
acquired deafness,https://www.youtube.com/watch?v=SJp_x53HHC0
acid mine drainage,https://www.youtube.com/watch?v=pgty72sx2-I
acclimation,https://www.youtube.com/watch?v=RTvhPkaYLZQ
accelerator,https://www.youtube.com/watch?v=MfiDT5Kjjg8
Academic Bank of Credit ABC,https://www.youtube.com/watch?v=B4ZPtwHTjRM
absorption,https://www.youtube.com/watch?v=WWc0hEZC4fA
aborigine,https://www.youtube.com/watch?v=Q6jlggADKq0
absentee ballot,https://www.youtube.com/watch?v=_9u9qYO7IJQ
absolute advantage,https://www.youtube.com/watch?v=cK_buDzSjq8
absorption pit,https://www.youtube.com/watch?v=Pc3-b1NsaiE
absolute temperature & absolute zero,https://www.youtube.com/watch?v=bKMOA-mYBPA
alpine plant,https://www.youtube.com/watch?v=9qcrpNtWRps
animal fibres,https://www.youtube.com/watch?v=BCgIjVCyQvY
ancient forest,https://www.youtube.com/watch?v=zETsO5ZKzls
ancient civilization,https://www.youtube.com/watch?v=QxGxy7gKvE4
ancient alphabets,https://www.youtube.com/watch?v=XtzkVrQ-WTI
Ancestors,https://www.youtube.com/watch?v=E7BMw23FSlw
anaerobic,https://www.youtube.com/watch?v=HV3SmGykpEg
anaerobic digestion,https://www.youtube.com/watch?v=mrO0amIQsJI
anaerobic bacteria,https://www.youtube.com/watch?v=1QOKpDofo7c
amoeba,https://www.youtube.com/watch?v=fTRlqQCham4
ammonia,https://www.youtube.com/watch?v=XFEwKvMjHQE
aluminium,https://www.youtube.com/watch?v=JINmcb_Er78
altitude,https://www.youtube.com/watch?v=POKInHKa5-A
alternative tourism,https://www.youtube.com/watch?v=PlM7o6mvwGc
alternative fuels,https://www.youtube.com/watch?v=i8QyWEccPqg
annex states,https://www.youtube.com/watch?v=Kp_ODYiiwxI
anoxic,https://www.youtube.com/watch?v=ZYwAlXSO-Mc
anthropogenic,https://www.youtube.com/watch?v=kT6LlK6m4CA
antitrust policy,https://www.youtube.com/watch?v=07LMSl6lbWM
antonymy,https://www.youtube.com/watch?v=V8YZa6FJJdc
apostrophe,https://www.youtube.com/watch?v=aEO82XVwzJ4
application efficiency,https://www.youtube.com/watch?v=62H0GTMEBPs
Application,https://www.youtube.com/watch?v=uOQvl-iI1Po
appreciation,https://www.youtube.com/watch?v=81U4QLIs8xo
appropriated carrying capacity,https://www.youtube.com/watch?v=aSAFXAtIm5o
alloy,https://www.youtube.com/watch?v=g_dbApQyDE0
allocation of resources,https://www.youtube.com/watch?v=a3sYkMUcKuI
alliance,https://www.youtube.com/watch?v=Wtkf9lhCtCU
alkalis,https://www.youtube.com/watch?v=tpi3oLiTZFM
alien species,https://www.youtube.com/watch?v=62s9pYcDK6I
algal bloom,https://www.youtube.com/watch?v=8gqvfkTcbLI
albedo,https://www.youtube.com/watch?v=CZGDadlKLHE
air quality,https://www.youtube.com/watch?v=RHYL8WsY_Ik
air pressure,https://www.youtube.com/watch?v=HQzvy35-pOE
agroforestry,https://www.youtube.com/watch?v=MQBmNzfyE2w
aggregate supply,https://www.youtube.com/watch?v=ysTz0EiLyaA
articulatory phonetics,https://www.youtube.com/watch?v=-r0D65xcZjE
article,https://www.youtube.com/watch?v=xSWs8Brei3E
arithmetic mean,https://www.youtube.com/watch?v=Gn1viBWRmdM
arid regions,https://www.youtube.com/watch?v=RvwzTeJttbQ
argon,https://www.youtube.com/watch?v=ZfEGCs29EiE
archeology,https://www.youtube.com/watch?v=gl-xvBBrxq4
arable land,https://www.youtube.com/watch?v=ZT5p-G9vQzs
aquifer,https://www.youtube.com/watch?v=gfwQBVKRKPg
aquaculture,https://www.youtube.com/watch?v=oZ9qEyGR3es
"Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homeopathy AYUSH",https://www.youtube.com/watch?v=dejb5xQ2f4k
benchmark,https://www.youtube.com/watch?v=_UGJWxohKG0
benefit principle,https://www.youtube.com/watch?v=IdfaJYeSMrs
beehive,https://www.youtube.com/watch?v=n5aNaI9e4W4
beaker chemistry lab,https://www.youtube.com/watch?v=TKVdepN8RwE
baseload,https://www.youtube.com/watch?v=T_c_i04SUcs
bar graph,https://www.youtube.com/watch?v=tP_p16cVxCg
bank statement,https://www.youtube.com/watch?v=cmDKwhOyz7A
ball bearing,https://www.youtube.com/watch?v=JTYiJpvynxY
balance of trade,https://www.youtube.com/watch?v=vB6TvAVtn-c
balance of international payments,https://www.youtube.com/watch?v=422jl-9dcDE
bagasse,https://www.youtube.com/watch?v=lTwSCpOqBVQ
baffle,https://www.youtube.com/watch?v=BzoHFNEabiw
backup,https://www.youtube.com/watch?v=MuBzla5-qzU
backflow,https://www.youtube.com/watch?v=5V_qeVQ0zm8
back date,https://www.youtube.com/watch?v=XFZzC1P8ddk
Bachelor of Vocational Education B Voc,https://www.youtube.com/watch?v=Bo5WrsjrwsA
Bachelor of Medicine and Bachelor of Surgery MBBS,https://www.youtube.com/watch?v=4SH48yMKcMw
babylonians,https://www.youtube.com/watch?v=FtYituzn0Ac
axiom,https://www.youtube.com/watch?v=Qb9f8uDHD64
avoidance,https://www.youtube.com/watch?v=Pb5UGcAg_44
average tax rate,https://www.youtube.com/watch?v=pbROvlfVN1o
average propensity to consume,https://www.youtube.com/watch?v=6bzo-fDWYlk
average measures,https://www.youtube.com/watch?v=CjpzbTLuXYk
available water capacity,https://www.youtube.com/watch?v=e6iAvQkmaTM
autotrophic,https://www.youtube.com/watch?v=NOvgXk426oQ
autonomous government expenditures,https://www.youtube.com/watch?v=t43uDp6gdTw
Autonomous degree granting College AC,https://www.youtube.com/watch?v=Os5NM15rOng
automatic stabilizer,https://www.youtube.com/watch?v=2YYudOnvCzA
authority,https://www.youtube.com/watch?v=X3xp4tb5ccU
auditory phonetics,https://www.youtube.com/watch?v=hp1eD6qHsk0
audiometer,https://www.youtube.com/watch?v=KoENT_D3XAE
attribute,https://www.youtube.com/watch?v=O2mDQKukslU
attraction,https://www.youtube.com/watch?v=LqDqvw3QJxY
Atoms,https://www.youtube.com/watch?v=jV-XVFiugwI
Atomic Energy,https://www.youtube.com/watch?v=JUyVirNCtgc
Atmosphere,https://www.youtube.com/watch?v=GzrC5m4sXWA
asterisk,https://www.youtube.com/watch?v=fpHgc7DL9kY
assyrians,https://www.youtube.com/watch?v=Crib7mroW9E
assumption,https://www.youtube.com/watch?v=OK3Csmz3-es
association,https://www.youtube.com/watch?v=UzIC3DVO8UI
assignment,https://www.youtube.com/watch?v=GmlDQGaq_-o
assessment,https://www.youtube.com/watch?v=SzE5oH6rhAg
Artificial Intelligence AI,https://www.youtube.com/watch?v=lToAKJXu6Kc
bioenergy,https://www.youtube.com/watch?v=g54FfKnDuRs
bioelement,https://www.youtube.com/watch?v=2KFiPLI2CHk
biodiversity,https://www.youtube.com/watch?v=hYjNXV-i93c
biodegradable,https://www.youtube.com/watch?v=mFxgrg0g26A
"biocoenosis,biocoenose, biocenose",https://www.youtube.com/watch?v=kxT5LVogtzc
biocapacity,https://www.youtube.com/watch?v=VvS0eXD_cYU
bioaccumulation,https://www.youtube.com/watch?v=Yl3FO9NKWjc
bimodal,https://www.youtube.com/watch?v=m_kbWvdBJP8
billboard,https://www.youtube.com/watch?v=5vYB7RIIhOA
bill of exchange,https://www.youtube.com/watch?v=RdgCvT2ycSQ
bilingualism,https://www.youtube.com/watch?v=dDrFcyJBhhQ
bigger integer,https://www.youtube.com/watch?v=5KYl3Mtot9w
bi focal lenses,https://www.youtube.com/watch?v=oOofuUXDw08
bicultural bilingualism,https://www.youtube.com/watch?v=A33P53EXSmA
best practice,https://www.youtube.com/watch?v=dka_1Zup-kU
Board of Assessment BoA,https://www.youtube.com/watch?v=aADtz_4ns8M
bluewater,https://www.youtube.com/watch?v=Zgpehee28vQ
Block Resource Centre BRC,https://www.youtube.com/watch?v=TUUX6CVbOtI
Block Institute of Teacher Education BITE,https://www.youtube.com/watch?v=xZEkpLCHW2s
Block Education Officer BEO,https://www.youtube.com/watch?v=EG3TY7PTebs
blackwater,https://www.youtube.com/watch?v=Eyj8gSJ1284
bisector,https://www.youtube.com/watch?v=DOgHjmK2zy0
bioremediation,https://www.youtube.com/watch?v=gZ0j7EKoePo
bioregion,https://www.youtube.com/watch?v=4YUQCo9V-HA
Biophysical,https://www.youtube.com/watch?v=bNEl_QfsTJ8
biome,https://www.youtube.com/watch?v=KJkzAdiFwnQ
biological oxygen demand,https://www.youtube.com/watch?v=VsdaDKloDng
biogeochemical cycle,https://www.youtube.com/watch?v=tbgZFCtS1G4
biogas,https://www.youtube.com/watch?v=PvE3YE2JAV8
biofuel,https://www.youtube.com/watch?v=Lq69y-dmKUg
Bombarded,https://www.youtube.com/watch?v=PmlbB7Cslkc
board or board of directors,https://www.youtube.com/watch?v=WirPhWpauAc
Board of Governors BoG,https://www.youtube.com/watch?v=xgY62N1lKq8
borrowing linguistic,https://www.youtube.com/watch?v=YxVV3mKiIb8
boreal,https://www.youtube.com/watch?v=wLxctc1JQH0
boom,https://www.youtube.com/watch?v=O0s0AwGy9oU
brand leader,https://www.youtube.com/watch?v=MRE1N2zkI7Y
certificate of inspection,https://www.youtube.com/watch?v=ZjymbukhrwE
Central Institute of Educational Technology CIET,https://www.youtube.com/watch?v=V-BDt7NZrCE
Central Advisory Board of Education CABE,https://www.youtube.com/watch?v=gvOQ_EW3YVE
cells,https://www.youtube.com/watch?v=eudl5tC28IQ
cell wall,https://www.youtube.com/watch?v=ERX_3OUkXi8
cell membrane,https://www.youtube.com/watch?v=zZgrqmufMOA
cathode,https://www.youtube.com/watch?v=78nlA9g3mrc
cash with order CWO,https://www.youtube.com/watch?v=nG5FP3BZl8M
cash in advance CIA,https://www.youtube.com/watch?v=udrwCHJOk7c
cash generation,https://www.youtube.com/watch?v=z4aeWmnBDMU
cash flow,https://www.youtube.com/watch?v=6yLU8syLJ68
cartridges,https://www.youtube.com/watch?v=ETIiT_f4erM
Career Management and Progression CMP,https://www.youtube.com/watch?v=d4AcFjJ4dnE
carbon,https://www.youtube.com/watch?v=vmpA81psKTE
car pooling,https://www.youtube.com/watch?v=rehp-d7-tdI
capitalism,https://www.youtube.com/watch?v=T_fvB-mLosA
canopy,https://www.youtube.com/watch?v=n8A6bYvyzPw
calorific value,https://www.youtube.com/watch?v=xKOEme9YWco
calorie,https://www.youtube.com/watch?v=OejdgD_-Ef0
business tourism,https://www.youtube.com/watch?v=SCdswzj6XcM
business cycles,https://www.youtube.com/watch?v=F3u6bLy_S1s
burner,https://www.youtube.com/watch?v=mKRdnt0Ls7g
budget,https://www.youtube.com/watch?v=R03kp17bX0Q
budget travelers,https://www.youtube.com/watch?v=OynXo0ZaO9k
budget surplus,https://www.youtube.com/watch?v=0-cbr2FW-Tk
budget revenues,https://www.youtube.com/watch?v=tHf82fOTggc
budget deficit,https://www.youtube.com/watch?v=QSWmIm8sAfU
budget balance,https://www.youtube.com/watch?v=C7tojw_dz8o
brownfield,https://www.youtube.com/watch?v=0hVmE_Nweg0
broad acre farm,https://www.youtube.com/watch?v=nTf0EuBCPM0
